LST_Celsius
41.619798440312415
42.85655761586519
42.96310042971694
43.26708090762193
40.55381692133248
39.881113053878074
40.519197739378754
39.79683906306915
40.71530417201164
38.445180388408694
39.546918586382226
39.04656896917647
37.6731935821255
37.79437697591118
39.35166788849681
40.03746216131954
38.26523253009396
37.617047076837004
37.19870207203777
44.23251479387454
42.48311836056665
41.17668075640879
40.72612401907437
38.49412474213869
39.818838131117694
38.55708966517316
38.45924291015452
42.33372662105841
43.571020385914814
43.402829832441924
42.578798415922904
43.672341942411
43.6436855825193
44.701077870845324
44.40165527194065
43.233792712472486
43.30685895974807
43.545421093820714
43.5747196891909
43.98933838454311
43.65407876245057
43.41654064445053
42.98513505179626
43.00924320321158
43.04133382276912
42.74114572889941
37.792475869707765
35.251551268922015
35.71262791254693
34.83049062914178
35.531855112661994
33.913953016113425
33.84507557223714
33.898786135250596
33.80273645886514
34.1953381110098
34.11437755331443
33.30453180875265
34.89363758574638
33.716488012485236
32.6919587820483
32.31519319564571
33.21526752693062
33.793016939433734
34.84572266482306
33.826526932759194
34.28956787976268
34.46770913381201
33.2999537176989
34.636796915456245
35.99752842382879
36.416864573941695
37.661728406663855
41.48883649492652
43.27485468970191
44.7199601339898
44.216883322277035
42.181704043696364
44.02345656198469
41.3106234699391
38.52650285952115
38.024613852016635
38.57178710952185
41.92376629487779
41.783932780143445
40.930904997391615
41.1585080466764
42.46887785897785
42.545059025055366
42.52009683051185
42.605913442498085
41.998084489030646
42.23665279164763
42.52699817711478
42.50512707984392
42.7675511067436
43.81762002890131
44.147755142361156
44.13900438952639
43.208268879732735
43.085929366412095
45.7064396452344
48.18397436473611
50.94981474926156
50.87712096692737
51.08595620737347
50.21158698498729
50.09922416090935
47.298885720838484
43.12630124971821
43.0795360491867
44.30992294886267
44.01264393082943
42.33662778101566
41.241322379953154
41.661671752986116
42.31469756722617
41.90381907455381
42.24664691466031
41.368949609592164
40.22118508679885
41.94504361982243
41.12133205990672
40.801440961308124
41.07671506909692
40.897059656454324
40.28230060779159
