,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2023-04-10 15:44:00+00:00,336.5,430.7,22.400363708520615
2023-04-10 15:45:00+00:00,335.2,430.2,22.317722457948378
2023-04-10 15:46:00+00:00,334.8,439.8,23.97949514371976
2023-04-10 15:47:00+00:00,334.7,449.5,25.62970256105183
2023-04-10 15:48:00+00:00,332.4,453.0,26.2260732069214
2023-04-10 15:49:00+00:00,330.9,458.1,27.08258560289005
2023-04-10 15:50:00+00:00,329.2,453.9,26.387585361546826
2023-04-10 15:51:00+00:00,328.5,455.6,26.67411174832131
2023-04-10 15:52:00+00:00,328.3,456.6,26.841567896340166
2023-04-10 15:53:00+00:00,327.8,456.2,26.776553502000013
2023-04-10 15:54:00+00:00,328.1,451.7,26.022302511453688
2023-04-10 15:55:00+00:00,327.3,455.8,26.71149680107891
2023-04-10 15:56:00+00:00,328.5,455.8,26.707491928501156
2023-04-10 15:57:00+00:00,328.8,451.3,25.95271703785022
2023-04-10 15:58:00+00:00,329.3,449.3,25.614182291156226
2023-04-10 15:59:00+00:00,328.5,447.4,25.295820883950398
2023-04-10 16:00:00+00:00,328.1,451.5,25.98869240375751
2023-04-10 16:01:00+00:00,326.3,450.7,25.860197383658033
2023-04-10 16:02:00+00:00,326.7,446.4,25.132527777279734
2023-04-10 16:03:00+00:00,324.6,440.0,24.048761618231595
2023-04-10 16:04:00+00:00,322.9,442.4,24.465053633888772
2023-04-10 16:05:00+00:00,321.7,439.3,23.938666960896114
2023-04-10 16:06:00+00:00,321.4,443.9,24.72584117071159
2023-04-10 16:07:00+00:00,321.4,451.6,26.02801510336218
2023-04-10 16:08:00+00:00,321.1,451.2,25.961796158456423
2023-04-10 16:09:00+00:00,317.7,447.5,25.349290213805773
2023-04-10 16:10:00+00:00,318.7,449.5,25.68366728016855
2023-04-10 16:11:00+00:00,317.2,449.4,25.671864995947885
2023-04-10 16:12:00+00:00,316.3,447.3,25.320190218381583
2023-04-10 16:13:00+00:00,317.6,449.1,25.61991832483983
2023-04-10 16:14:00+00:00,316.3,449.8,25.742320746739722
2023-04-10 16:15:00+00:00,317.6,450.6,25.872650483321877
2023-04-10 16:16:00+00:00,315.6,450.8,25.913028212523272
2023-04-10 16:17:00+00:00,317.1,452.8,26.24384563657526
2023-04-10 16:18:00+00:00,316.4,453.5,26.36347566038654
2023-04-10 16:19:00+00:00,316.0,450.2,25.810706178261626
2023-04-10 16:20:00+00:00,316.7,452.1,26.127764688231082
2023-04-10 16:21:00+00:00,316.1,453.9,26.43143669700777
2023-04-10 16:22:00+00:00,318.2,454.5,26.52476587395148
2023-04-10 16:23:00+00:00,318.0,456.4,26.842567787686335
2023-04-10 16:24:00+00:00,317.5,456.3,26.827568367575395
2023-04-10 16:25:00+00:00,317.5,454.9,26.593953796611913
2023-04-10 16:26:00+00:00,317.5,455.1,26.627360757709766
2023-04-10 16:27:00+00:00,316.6,453.7,26.396290211964015
2023-04-10 16:28:00+00:00,317.2,452.0,26.10930006725573
2023-04-10 16:29:00+00:00,315.9,453.2,26.314903724090527
2023-04-10 16:30:00+00:00,315.0,452.1,26.133471243334952
2023-04-10 16:31:00+00:00,316.0,456.3,26.832568424276985
2023-04-10 16:32:00+00:00,314.6,454.9,26.60364296525819
2023-04-10 16:33:00+00:00,313.7,454.3,26.506374549124928
2023-04-10 16:34:00+00:00,314.3,455.8,26.754872638929328
2023-04-10 16:35:00+00:00,313.3,455.4,26.691470833312962
2023-04-10 16:36:00+00:00,313.2,454.0,26.45787209054282
2023-04-10 16:37:00+00:00,314.0,453.6,26.388254992369127
2023-04-10 16:38:00+00:00,313.5,455.2,26.65741747653999
2023-04-10 16:39:00+00:00,313.1,454.0,26.45820667093193
2023-04-10 16:40:00+00:00,313.2,453.7,26.407672332944344
2023-04-10 16:41:00+00:00,314.4,457.2,26.987779135158462
2023-04-10 16:42:00+00:00,312.6,457.3,27.01040778665117
2023-04-10 16:43:00+00:00,313.2,454.5,26.541482322326942
2023-04-10 16:44:00+00:00,313.6,454.2,26.48998669784521
2023-04-10 16:45:00+00:00,313.9,457.6,27.05598232803419
2023-04-10 16:46:00+00:00,313.3,456.8,26.92485789826094
2023-04-10 16:47:00+00:00,312.9,457.6,27.059308124180575
2023-04-10 16:48:00+00:00,313.6,458.2,27.15670492412147
2023-04-10 16:49:00+00:00,313.3,456.5,26.8748922213951
2023-04-10 16:50:00+00:00,313.1,457.1,26.975464336125924
2023-04-10 16:51:00+00:00,312.8,454.2,26.49266244906505
2023-04-10 16:52:00+00:00,313.3,457.1,26.974798628126848
2023-04-10 16:53:00+00:00,312.8,457.5,27.04301066680307
2023-04-10 16:54:00+00:00,313.3,460.5,27.539059027579526
2023-04-10 16:55:00+00:00,313.4,461.1,27.637974649431385
2023-04-10 16:56:00+00:00,314.5,462.0,27.783028692639107
2023-04-10 16:57:00+00:00,312.9,458.7,27.24205693567751
2023-04-10 16:58:00+00:00,313.1,460.3,27.506617271621565
2023-04-10 16:59:00+00:00,313.6,460.2,27.48840556192789
2023-04-10 17:00:00+00:00,313.3,461.2,27.654836806021535
2023-04-10 17:01:00+00:00,312.9,458.6,27.225457186002018
2023-04-10 17:02:00+00:00,313.4,457.3,27.00774585798098
2023-04-10 17:03:00+00:00,313.2,458.0,27.124803782962147
2023-04-10 17:04:00+00:00,313.8,457.3,27.006414867087415
2023-04-10 17:05:00+00:00,313.2,459.5,27.373761380949873
2023-04-10 17:06:00+00:00,314.6,461.7,27.73315905584667
2023-04-10 17:07:00+00:00,314.7,464.5,28.194250181297036
2023-04-10 17:08:00+00:00,315.2,463.0,27.94567572674157
2023-04-10 17:09:00+00:00,313.5,463.5,28.033652542043853
2023-04-10 17:10:00+00:00,314.9,466.4,28.505498980020604
2023-04-10 17:11:00+00:00,314.4,465.7,28.392339587708364
2023-04-10 17:12:00+00:00,314.3,464.6,28.21200546102142
2023-04-10 17:13:00+00:00,315.1,465.4,28.34080165854408
2023-04-10 17:14:00+00:00,316.4,469.1,28.942181160502003
2023-04-10 17:15:00+00:00,315.4,467.5,28.68399895953206
2023-04-10 17:16:00+00:00,314.1,463.2,27.982259722864853
2023-04-10 17:17:00+00:00,314.2,462.5,27.866529575876598
2023-04-10 17:18:00+00:00,314.8,463.4,28.012900916766284
2023-04-10 17:19:00+00:00,315.4,466.2,28.47107264623355
2023-04-10 17:20:00+00:00,315.1,465.8,28.406450462572707
2023-04-10 17:21:00+00:00,317.3,468.3,28.80859735901538
2023-04-10 17:22:00+00:00,316.2,471.2,29.284963972004277
2023-04-10 17:23:00+00:00,314.7,466.6,28.538930421698524
2023-04-10 17:24:00+00:00,314.9,466.6,28.53827501005162
2023-04-10 17:25:00+00:00,315.3,468.1,28.7824477575752
2023-04-10 17:26:00+00:00,316.1,468.0,28.763485047132804
2023-04-10 17:27:00+00:00,315.0,467.0,28.6034675469715
2023-04-10 17:28:00+00:00,315.9,469.2,28.960131240839132
2023-04-10 17:29:00+00:00,316.6,470.8,29.218583852701045
2023-04-11 15:29:00+00:00,294.2,448.5,25.597647168797494
2023-04-11 15:30:00+00:00,295.4,448.4,25.576721241640257
2023-04-11 15:31:00+00:00,294.3,449.4,25.749060312341896
2023-04-11 15:32:00+00:00,294.4,449.5,25.76557032163754
2023-04-11 15:33:00+00:00,295.1,449.4,25.7463645408082
2023-04-11 15:34:00+00:00,294.7,451.1,26.033727368055736
2023-04-11 15:35:00+00:00,294.9,450.2,25.88173689853653
2023-04-11 15:36:00+00:00,294.8,450.6,25.949354190765803
2023-04-11 15:37:00+00:00,294.9,452.8,26.318254271639432
2023-04-11 15:38:00+00:00,295.7,452.1,26.198234550146594
2023-04-11 15:39:00+00:00,296.1,453.8,26.481624513234465
2023-04-11 15:40:00+00:00,295.0,453.6,26.4518494518544
2023-04-11 15:41:00+00:00,295.3,454.4,26.58459784558471
2023-04-11 15:42:00+00:00,296.3,455.1,26.698146601733185
2023-04-11 15:43:00+00:00,296.2,452.2,26.213328761684238
2023-04-11 15:44:00+00:00,296.8,451.9,26.160992396093548
2023-04-11 15:45:00+00:00,297.1,456.5,26.9288540743147
2023-04-11 15:46:00+00:00,297.1,455.8,26.812233301112883
2023-04-11 15:47:00+00:00,296.3,457.7,27.131118357525224
2023-04-11 15:48:00+00:00,297.3,456.7,26.961483537783067
2023-04-11 15:49:00+00:00,297.5,456.3,26.894215243130702
2023-04-11 15:50:00+00:00,297.8,458.8,27.308760177350166
2023-04-11 15:51:00+00:00,297.4,455.4,26.744530878764465
2023-04-11 15:52:00+00:00,299.0,456.0,26.839234777650006
2023-04-11 15:53:00+00:00,298.2,456.1,26.858564689659545
2023-04-11 15:54:00+00:00,297.9,455.2,26.7094943848482
2023-04-11 15:55:00+00:00,296.3,457.7,27.131118357525224
2023-04-11 15:56:00+00:00,296.9,458.3,27.228777356105354
2023-04-11 15:57:00+00:00,297.6,459.1,27.359172945370517
2023-04-11 15:58:00+00:00,298.3,458.6,27.273920743063968
2023-04-11 15:59:00+00:00,298.3,460.8,27.638305307211283
2023-04-11 16:00:00+00:00,297.9,459.8,27.474165010572847
2023-04-11 16:01:00+00:00,297.2,462.6,27.93908259771041
2023-04-11 16:02:00+00:00,297.1,460.5,27.592664221637392
2023-04-11 16:03:00+00:00,297.1,459.2,27.377408157909315
2023-04-11 16:04:00+00:00,297.6,459.3,27.39232540867414
2023-04-11 16:05:00+00:00,297.7,460.3,27.557592460322553
2023-04-11 16:06:00+00:00,296.0,461.6,27.778075864227844
2023-04-11 16:07:00+00:00,298.3,462.4,27.90248285672095
2023-04-11 16:08:00+00:00,298.2,462.6,27.935785870767916
2023-04-11 16:09:00+00:00,297.9,462.4,27.90380199817031
2023-04-11 16:10:00+00:00,298.1,462.7,27.952598046119647
2023-04-11 16:11:00+00:00,299.9,462.7,27.946664658741213
2023-04-11 16:12:00+00:00,297.8,464.4,28.23337339556457
2023-04-11 16:13:00+00:00,297.7,466.7,28.61099963933293
2023-04-11 16:14:00+00:00,298.6,466.1,28.509760468113143
2023-04-11 16:15:00+00:00,298.8,464.5,28.246520635063973
2023-04-11 16:16:00+00:00,299.1,464.4,28.22910017224507
2023-04-11 16:17:00+00:00,298.2,465.5,28.41268486933967
2023-04-11 16:18:00+00:00,297.5,466.4,28.56252239662723
2023-04-11 16:19:00+00:00,299.3,468.4,28.883739644480386
2023-04-11 16:20:00+00:00,300.4,467.5,28.733071861855535
2023-04-11 16:21:00+00:00,299.1,467.6,28.75367534643243
2023-04-11 16:22:00+00:00,300.2,468.2,28.848135727391423
2023-04-11 16:23:00+00:00,299.9,470.7,29.256660149261734
2023-04-11 16:24:00+00:00,299.3,468.9,28.965352481664922
2023-04-11 16:25:00+00:00,299.1,468.4,28.884392809738983
2023-04-11 16:26:00+00:00,299.2,466.6,28.589711835793196
2023-04-11 16:27:00+00:00,299.3,467.0,28.654871053155034
2023-04-11 16:28:00+00:00,299.6,469.3,29.02961683496636
2023-04-11 16:29:00+00:00,300.1,468.9,28.962741895090403
2023-04-11 16:30:00+00:00,299.7,469.9,29.127076846842442
2023-04-11 16:31:00+00:00,299.8,466.4,28.554986672875486
2023-04-11 16:32:00+00:00,300.6,461.6,27.762885665340946
2023-04-11 16:33:00+00:00,300.4,465.0,28.32339753547859
2023-04-11 16:34:00+00:00,300.1,466.7,28.60314005190014
2023-04-11 16:35:00+00:00,300.1,469.5,29.06059261126228
2023-04-11 16:36:00+00:00,300.7,470.9,29.286590387028696
2023-04-11 16:37:00+00:00,300.6,469.8,29.107853072060266
2023-04-11 16:38:00+00:00,301.2,472.6,29.56107839950613
2023-04-11 16:39:00+00:00,300.5,470.5,29.222164288108615
2023-04-11 16:40:00+00:00,301.6,473.1,29.640848358349444
2023-04-11 16:41:00+00:00,300.3,472.9,29.612644237396296
2023-04-11 16:42:00+00:00,299.2,471.5,29.389001677419913
2023-04-11 16:43:00+00:00,300.4,469.8,29.108504785505886
2023-04-11 16:44:00+00:00,300.3,468.7,28.929450982566834
2023-04-11 16:45:00+00:00,302.5,472.4,29.524414954600786
2023-04-11 16:46:00+00:00,300.1,472.2,29.499748858683063
2023-04-11 16:47:00+00:00,300.0,473.0,29.62982699641634
2023-04-11 16:48:00+00:00,300.8,473.0,29.627233559866625
2023-04-11 16:49:00+00:00,299.7,470.3,29.19221491086722
2023-04-11 16:50:00+00:00,301.4,472.7,29.576648221768778
2023-04-11 16:51:00+00:00,301.6,473.1,29.640848358349444
2023-04-11 16:52:00+00:00,301.8,471.5,29.38055261920863
2023-04-11 16:53:00+00:00,301.2,470.0,29.138479048035038
2023-04-11 16:54:00+00:00,301.0,470.6,29.23681019957479
2023-04-11 16:55:00+00:00,300.5,473.8,29.757795130509464
2023-04-11 16:56:00+00:00,300.7,473.8,29.75714759899654
2023-04-11 16:57:00+00:00,300.5,474.0,29.79016641276553
2023-04-11 16:58:00+00:00,301.4,475.5,30.029714886627914
2023-04-11 16:59:00+00:00,301.0,475.8,30.079428388011195
2023-04-11 17:00:00+00:00,300.9,472.7,29.578269940104406
2023-04-11 17:01:00+00:00,301.1,471.5,29.382827435287766
2023-04-11 17:02:00+00:00,300.7,471.3,29.351625482777536
2023-04-11 17:03:00+00:00,301.7,470.9,29.28333753074014
2023-04-11 17:04:00+00:00,301.1,468.7,28.92683946507765
2023-04-11 17:05:00+00:00,301.7,473.8,29.75390987913937
2023-04-11 17:06:00+00:00,301.9,477.0,30.26998540599726
2023-04-11 17:07:00+00:00,301.7,472.6,29.55945640485038
2023-04-11 17:08:00+00:00,301.6,472.9,29.60842915156286
2023-04-11 17:09:00+00:00,302.3,475.9,30.09136889864783
2023-04-11 17:10:00+00:00,302.3,475.7,30.059094002026995
2023-04-11 17:11:00+00:00,301.5,473.3,29.673581190727987
2023-04-11 17:12:00+00:00,302.1,474.5,29.865874687375765
2023-04-11 17:13:00+00:00,302.2,478.0,30.429956408697308
2023-04-11 17:14:00+00:00,301.6,476.8,30.238734173382966
2023-04-11 17:15:00+00:00,301.7,476.8,30.238411945430414
2023-04-11 17:16:00+00:00,304.0,478.8,30.5527403248592
2023-04-11 17:17:00+00:00,303.8,479.6,30.681792100688313
2023-04-11 17:18:00+00:00,303.5,480.9,30.891071133063008
2023-04-11 17:19:00+00:00,302.9,478.4,30.492009831241774
2023-04-11 17:20:00+00:00,303.8,481.6,31.002105056899666
2023-04-11 17:21:00+00:00,304.1,481.6,31.001145630422116
2023-04-11 17:22:00+00:00,304.0,481.0,30.905477210847835
2023-04-11 17:23:00+00:00,303.3,476.9,30.24936711987914
2023-04-11 17:24:00+00:00,303.8,474.4,29.844203329745767
2023-04-11 17:25:00+00:00,303.1,475.1,29.95962250881263
2023-04-11 17:26:00+00:00,303.1,477.3,30.314429288120778
2023-04-11 17:27:00+00:00,302.1,475.1,29.962853641213997
2023-04-11 17:28:00+00:00,301.4,474.0,29.787253422291997
2023-04-11 17:29:00+00:00,301.2,475.9,30.094918508196656
2023-04-12 15:29:00+00:00,303.9,465.8,28.44319507297797
2023-04-12 15:30:00+00:00,303.8,467.4,28.70559398519515
2023-04-12 15:31:00+00:00,304.0,468.3,28.852056041569654
2023-04-12 15:32:00+00:00,303.4,465.6,28.412028634204205
2023-04-12 15:33:00+00:00,304.3,467.1,28.654871053155034
2023-04-12 15:34:00+00:00,303.9,469.2,28.999283950408994
2023-04-12 15:35:00+00:00,303.1,468.4,28.87132869935914
2023-04-12 15:36:00+00:00,303.5,468.4,28.87002219507673
2023-04-12 15:37:00+00:00,303.9,468.1,28.819708882716725
2023-04-12 15:38:00+00:00,304.2,467.2,28.671563356991044
2023-04-12 15:39:00+00:00,304.4,468.6,28.899740973588962
2023-04-12 15:40:00+00:00,303.8,467.5,28.721950768059173
2023-04-12 15:41:00+00:00,305.3,468.3,28.847809027651692
2023-04-12 15:42:00+00:00,305.2,471.0,29.28821677581442
2023-04-12 15:43:00+00:00,304.4,468.9,28.948708832656507
2023-04-12 15:44:00+00:00,305.2,469.3,29.011352966454524
2023-04-12 15:45:00+00:00,305.7,472.4,29.514029965030375
2023-04-12 15:46:00+00:00,305.3,471.2,29.320413872171628
2023-04-12 15:47:00+00:00,306.2,471.2,29.317487288261646
2023-04-12 15:48:00+00:00,307.1,472.2,29.477024749398083
2023-04-12 15:49:00+00:00,306.0,471.1,29.30187740584489
2023-04-12 15:50:00+00:00,306.0,470.7,29.23681019957479
2023-04-12 15:51:00+00:00,306.5,472.6,29.54388392938739
2023-04-12 15:52:00+00:00,306.4,472.5,29.52798454789638
2023-04-12 15:53:00+00:00,306.0,474.1,29.78854809509903
2023-04-12 15:54:00+00:00,306.1,475.6,30.030683565042864
2023-04-12 15:55:00+00:00,307.5,474.1,29.78369298648022
2023-04-12 15:56:00+00:00,307.7,475.6,30.025517172866614
2023-04-12 15:57:00+00:00,308.9,478.3,30.45664725870722
2023-04-12 15:58:00+00:00,306.8,479.9,30.720283167024434
2023-04-12 15:59:00+00:00,306.6,479.7,30.68884989134267
2023-04-12 16:00:00+00:00,307.1,478.1,30.43027802710452
2023-04-12 16:01:00+00:00,306.4,478.8,30.545030535421404
2023-04-12 16:02:00+00:00,306.0,476.6,30.192322773434967
2023-04-12 16:03:00+00:00,306.7,476.6,30.19006612070325
2023-04-12 16:04:00+00:00,306.8,478.0,30.415160856856346
2023-04-12 16:05:00+00:00,306.3,478.8,30.54535178837125
2023-04-12 16:06:00+00:00,307.6,478.6,30.50904375198951
2023-04-12 16:07:00+00:00,307.7,480.5,30.81356330864986
2023-04-12 16:08:00+00:00,307.2,480.0,30.735034198387837
2023-04-12 16:09:00+00:00,308.3,481.5,30.971718808906644
2023-04-12 16:10:00+00:00,309.4,481.7,31.000186194865137
2023-04-12 16:11:00+00:00,307.8,482.5,31.133141350208973
2023-04-12 16:12:00+00:00,308.1,481.7,31.004343683372724
2023-04-12 16:13:00+00:00,307.8,480.3,30.781197457819758
2023-04-12 16:14:00+00:00,309.0,477.8,30.375909999294095
2023-04-12 16:15:00+00:00,310.2,479.9,30.709378849933614
2023-04-12 16:16:00+00:00,308.8,481.0,30.89011065506503
2023-04-12 16:17:00+00:00,309.7,481.0,30.887229166454233
2023-04-12 16:18:00+00:00,310.0,483.6,31.301641539200546
2023-04-12 16:19:00+00:00,308.2,483.0,31.211681940126653
2023-04-12 16:20:00+00:00,309.1,482.0,31.049105836151625
2023-04-12 16:21:00+00:00,309.6,483.6,31.3029169884187
2023-04-12 16:22:00+00:00,310.2,483.8,31.332885431546003
2023-04-12 16:23:00+00:00,309.7,484.5,31.44598438732953
2023-04-12 16:24:00+00:00,309.6,482.9,31.191254467377917
2023-04-12 16:25:00+00:00,310.3,486.3,31.730245834769335
2023-04-12 16:26:00+00:00,310.3,486.9,31.82545764702212
2023-04-12 16:27:00+00:00,308.3,482.7,31.163479273677467
2023-04-12 16:28:00+00:00,308.2,482.0,31.051982727226346
2023-04-12 16:29:00+00:00,308.4,483.3,31.258904724086392
2023-04-12 16:30:00+00:00,308.0,482.2,31.084581789746835
2023-04-12 16:31:00+00:00,309.2,482.8,31.176569680258183
2023-04-12 16:32:00+00:00,308.2,484.2,31.40298977161683
2023-04-12 16:33:00+00:00,309.7,482.5,31.127072676471357
2023-04-12 16:34:00+00:00,309.7,485.7,31.636851635265657
2023-04-12 16:35:00+00:00,308.7,487.0,31.846392282980048
2023-04-12 16:36:00+00:00,309.5,483.3,31.255395678526895
2023-04-12 16:37:00+00:00,309.8,483.8,31.33416048817486
2023-04-12 16:38:00+00:00,309.9,485.2,31.556731074919014
2023-04-12 16:39:00+00:00,309.7,485.5,31.6050653244327
2023-04-12 16:40:00+00:00,310.3,485.9,31.666721702291113
2023-04-12 16:41:00+00:00,309.7,483.0,31.206894620225057
2023-04-12 16:42:00+00:00,310.2,486.1,31.698806352603413
2023-04-12 16:43:00+00:00,310.5,485.7,31.63430909635713
2023-04-12 16:44:00+00:00,310.5,487.2,31.872395978641123
2023-04-12 16:45:00+00:00,311.1,486.7,31.79119166800615
2023-04-12 16:46:00+00:00,310.6,487.7,31.95131768771546
2023-04-12 16:47:00+00:00,310.1,488.2,32.032077698473074
2023-04-12 16:48:00+00:00,310.7,490.6,32.409374241624676
2023-04-12 16:49:00+00:00,311.5,491.2,32.50143204891128
2023-04-12 16:50:00+00:00,310.6,491.3,32.520022672356106
2023-04-12 16:51:00+00:00,310.3,487.5,31.92058036874687
2023-04-12 16:52:00+00:00,310.6,486.3,31.729293266080617
2023-04-12 16:53:00+00:00,310.7,489.4,32.21995279680402
2023-04-12 16:54:00+00:00,311.2,488.9,32.13934183286818
2023-04-12 16:55:00+00:00,311.1,489.4,32.21868880385392
2023-04-12 16:56:00+00:00,311.3,490.0,32.312813336017086
2023-04-12 16:57:00+00:00,311.4,487.3,31.88539533289304
2023-04-12 16:58:00+00:00,311.5,489.7,32.26481438111051
2023-04-12 16:59:00+00:00,311.7,489.1,32.16938083135557
2023-04-12 17:00:00+00:00,311.7,490.7,32.42198981893392
2023-04-12 17:01:00+00:00,311.9,492.5,32.704799135148335
2023-04-12 17:02:00+00:00,312.2,492.0,32.62520060763177
2023-04-12 17:03:00+00:00,310.9,491.0,32.471806080076476
2023-04-12 17:04:00+00:00,311.7,490.1,32.327334876516204
2023-04-12 17:05:00+00:00,311.5,488.1,32.01181454557303
2023-04-12 17:06:00+00:00,312.5,493.2,32.812928366564506
2023-04-12 17:07:00+00:00,311.5,490.4,32.37530437559917
2023-04-12 17:08:00+00:00,311.8,490.5,32.39013247726467
2023-04-12 17:09:00+00:00,311.5,491.6,32.56443737713556
2023-04-12 17:10:00+00:00,311.9,492.9,32.767678919218724
2023-04-12 17:11:00+00:00,313.7,492.9,32.762021326291915
2023-04-12 17:12:00+00:00,312.7,491.2,32.49765048999694
2023-04-12 17:13:00+00:00,313.1,491.1,32.480631737693216
2023-04-12 17:14:00+00:00,313.6,492.6,32.71517697125631
2023-04-12 17:15:00+00:00,314.3,495.6,33.183594403650716
2023-04-12 17:16:00+00:00,313.3,494.5,33.014421608654345
2023-04-12 17:17:00+00:00,312.0,494.9,33.08118436481004
2023-04-12 17:18:00+00:00,313.5,494.6,33.029470549078326
2023-04-12 17:19:00+00:00,313.1,494.7,33.046397955087514
2023-04-12 17:20:00+00:00,314.0,494.0,32.933809300603684
2023-04-12 17:21:00+00:00,315.4,495.2,33.11752506665738
2023-04-12 17:22:00+00:00,314.2,491.6,32.55593393212797
2023-04-12 17:23:00+00:00,314.4,493.0,32.775536166479185
2023-04-12 17:24:00+00:00,313.6,493.4,32.84088500348594
2023-04-12 17:25:00+00:00,312.4,490.4,32.37246470557085
2023-04-12 17:26:00+00:00,314.0,492.2,32.65100614847074
2023-04-12 17:27:00+00:00,314.5,492.2,32.64943282690473
2023-04-12 17:28:00+00:00,313.2,491.7,32.57482951307031
2023-04-12 17:29:00+00:00,314.0,492.9,32.76107836361899
2023-04-13 15:29:00+00:00,364.9,406.1,17.91303145733133
2023-04-13 15:30:00+00:00,365.2,406.0,17.893688677576733
2023-04-13 15:31:00+00:00,365.4,405.5,17.801666431150295
2023-04-13 15:32:00+00:00,365.4,405.5,17.801666431150295
2023-04-13 15:33:00+00:00,365.4,405.7,17.838193644321734
2023-04-13 15:34:00+00:00,365.6,405.4,17.782666842129117
2023-04-13 15:35:00+00:00,365.6,406.4,17.96520123676072
2023-04-13 15:36:00+00:00,365.6,406.1,17.910476971593425
2023-04-13 15:37:00+00:00,365.6,406.9,18.056339823055396
2023-04-13 15:38:00+00:00,365.3,407.4,18.148485037733735
2023-04-13 15:39:00+00:00,365.2,407.8,18.221629032884834
2023-04-13 15:40:00+00:00,364.6,408.4,18.33287692542939
2023-04-13 15:41:00+00:00,364.4,408.9,18.424397288197554
2023-04-13 15:42:00+00:00,364.2,409.3,18.497696670675566
2023-04-13 15:43:00+00:00,364.0,410.2,18.66151321436064
2023-04-13 15:44:00+00:00,363.7,409.9,18.60826686887384
2023-04-13 15:45:00+00:00,363.5,410.0,18.627105642986578
2023-04-13 15:46:00+00:00,363.3,410.8,18.77262086068862
2023-04-13 15:47:00+00:00,363.2,412.5,19.07994836071191
2023-04-13 15:48:00+00:00,362.8,413.9,19.333457884833365
2023-04-13 15:49:00+00:00,362.8,415.0,19.531054525081004
2023-04-13 15:50:00+00:00,363.2,415.0,19.529618902690686
2023-04-13 15:51:00+00:00,363.4,415.4,19.60065686663586
2023-04-13 15:52:00+00:00,363.4,415.9,19.690277461279322
2023-04-13 15:53:00+00:00,363.2,416.5,19.798429522284437
2023-04-13 15:54:00+00:00,363.5,417.7,20.011875050009735
2023-04-13 15:55:00+00:00,363.1,419.4,20.316397727741332
2023-04-13 15:56:00+00:00,362.8,420.7,20.54860909456812
2023-04-13 15:57:00+00:00,362.2,421.7,20.72816821290587
2023-04-13 15:58:00+00:00,362.3,423.3,21.0110328775437
2023-04-13 15:59:00+00:00,361.6,422.9,20.942781109680595
2023-04-13 16:00:00+00:00,361.6,425.3,21.366376119207132
2023-04-13 16:01:00+00:00,361.0,427.7,21.79025557264299
2023-04-13 16:02:00+00:00,361.4,428.3,21.89401349291984
2023-04-13 16:03:00+00:00,361.3,429.9,22.174243269652322
2023-04-13 16:04:00+00:00,362.3,430.4,22.25805213218979
2023-04-13 16:05:00+00:00,362.9,432.2,22.56961407070696
2023-04-13 16:06:00+00:00,363.0,430.8,22.325396717739523
2023-04-13 16:07:00+00:00,364.5,429.2,22.040700148974793
2023-04-13 16:08:00+00:00,365.8,430.8,22.315629374220805
2023-04-13 16:09:00+00:00,366.6,429.5,22.085817438486288
2023-04-13 16:10:00+00:00,368.7,429.2,22.026006333759426
2023-04-13 16:11:00+00:00,370.1,428.5,21.89856791991241
2023-04-13 16:12:00+00:00,372.5,430.0,22.15258104558285
2023-04-13 16:13:00+00:00,373.6,430.4,22.218601013212037
2023-04-13 16:14:00+00:00,374.3,430.5,22.23361524904692
2023-04-13 16:15:00+00:00,373.9,429.7,22.095257974883282
2023-04-13 16:16:00+00:00,373.4,431.3,22.376310751063897
2023-04-13 16:17:00+00:00,372.3,433.4,22.745521226685696
2023-04-13 16:18:00+00:00,371.4,435.8,23.16455551518743
2023-04-13 16:19:00+00:00,369.7,439.6,23.825357800600045
2023-04-13 16:20:00+00:00,367.7,446.7,25.044332893266017
2023-04-13 16:21:00+00:00,364.5,447.0,25.10607752643665
2023-04-13 16:22:00+00:00,361.7,445.3,24.826903769194985
2023-04-13 16:23:00+00:00,357.6,444.1,24.636602831102493
2023-04-13 16:24:00+00:00,354.8,451.7,25.93253825368862
2023-04-13 16:25:00+00:00,352.3,461.2,27.525818762863423
2023-04-13 16:26:00+00:00,348.0,458.8,27.142084829790065
2023-04-13 16:27:00+00:00,346.8,465.1,28.187344502642873
2023-04-13 16:28:00+00:00,346.3,466.5,28.41891888946651
2023-04-13 16:29:00+00:00,346.9,459.8,27.31174585071159
2023-04-13 16:30:00+00:00,347.7,460.9,27.49138588635816
2023-04-13 16:31:00+00:00,350.1,466.0,28.324382755002205
2023-04-13 16:32:00+00:00,351.9,465.4,28.219895689215434
2023-04-13 16:33:00+00:00,355.0,462.9,27.797885710790638
2023-04-13 16:34:00+00:00,358.2,459.6,27.241061028298873
2023-04-13 16:35:00+00:00,362.8,454.2,26.325290055454275
2023-04-13 16:36:00+00:00,367.7,455.1,26.459544981279578
2023-04-13 16:37:00+00:00,370.4,449.9,25.576721241640257
2023-04-13 16:38:00+00:00,373.9,442.4,24.290813670802947
2023-04-13 16:39:00+00:00,377.9,442.6,24.311328386777234
2023-04-13 16:40:00+00:00,379.4,440.9,24.015163140141055
2023-04-13 16:41:00+00:00,381.5,443.7,24.486897441729354
2023-04-13 16:42:00+00:00,382.6,442.7,24.31235401116504
2023-04-13 16:43:00+00:00,384.1,442.7,24.30722578313396
