,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2022-12-31 15:23:00+00:00,271.2,319.0,0.9338337319382504
2022-12-31 15:24:00+00:00,271.4,319.5,1.0421527827369346
2022-12-31 15:25:00+00:00,271.2,319.9,1.130285627692615
2022-12-31 15:26:00+00:00,271.7,320.3,1.2152838471715768
2022-12-31 15:27:00+00:00,272.1,320.8,1.3223998058566053
2022-12-31 15:28:00+00:00,272.8,321.2,1.4063502299911192
2022-12-31 15:29:00+00:00,273.4,321.8,1.534085448349913
2022-12-31 15:30:00+00:00,274.4,321.8,1.5297436397714819
2022-12-31 15:31:00+00:00,275.7,321.8,1.5240989807954293
2022-12-31 15:32:00+00:00,276.9,322.1,1.5840014552970274
2022-12-31 15:33:00+00:00,277.8,322.6,1.6885198796759369
2022-12-31 15:34:00+00:00,278.9,322.9,1.7487481113565764
2022-12-31 15:35:00+00:00,280.3,323.2,1.8076381636015526
2022-12-31 15:36:00+00:00,281.4,323.8,1.9326540385500266
2022-12-31 15:37:00+00:00,282.4,324.6,2.10109084286961
2022-12-31 15:38:00+00:00,283.4,324.9,2.1614799818578945
2022-12-31 15:39:00+00:00,284.1,325.2,2.223122176020013
2022-12-31 15:40:00+00:00,284.8,325.6,2.3062520036795036
2022-12-31 15:41:00+00:00,285.3,326.0,2.3901669129334664
2022-12-31 15:42:00+00:00,285.9,326.3,2.452085668964571
2022-12-31 15:43:00+00:00,286.1,326.6,2.5156809320253615
2022-12-31 15:44:00+00:00,285.9,326.7,2.5380147683850396
2022-12-31 15:45:00+00:00,285.8,326.7,2.538444212046329
2022-12-31 15:46:00+00:00,285.1,326.8,2.562919184108466
2022-12-31 15:47:00+00:00,284.6,326.7,2.5435973794549795
2022-12-31 15:48:00+00:00,284.3,326.6,2.5234124896728076
2022-12-31 15:49:00+00:00,284.2,326.6,2.523842001579794
2022-12-31 15:50:00+00:00,284.5,326.8,2.565495117829471
2022-12-31 15:51:00+00:00,284.7,327.0,2.607558485511163
2022-12-31 15:52:00+00:00,285.0,327.4,2.6920562482476953
2022-12-31 15:53:00+00:00,285.2,327.7,2.755485756596954
2022-12-31 15:54:00+00:00,285.5,328.1,2.8398477643110027
2022-12-31 15:55:00+00:00,285.7,328.6,2.945939809109234
2022-12-31 15:56:00+00:00,285.9,329.0,3.0305546141831883
2022-12-31 15:57:00+00:00,286.2,329.6,3.157331185965063
2022-12-31 15:58:00+00:00,286.0,329.8,3.2008303851594633
2022-12-31 15:59:00+00:00,286.0,330.0,3.243456727280204
2022-12-31 16:00:00+00:00,285.9,330.3,3.3077851539528638
2022-12-31 16:01:00+00:00,285.3,330.8,3.4167427779287323
2022-12-31 16:02:00+00:00,284.9,330.7,3.3971739447652567
2022-12-31 16:03:00+00:00,284.2,331.4,3.548936256282559
2022-12-31 16:04:00+00:00,283.7,331.7,3.6147497817275394
2022-12-31 16:05:00+00:00,283.3,332.2,3.722497642060034
2022-12-31 16:06:00+00:00,283.2,332.7,3.828849458814034
2022-12-31 16:07:00+00:00,282.5,333.3,3.958762839985866
2022-12-31 16:08:00+00:00,282.1,334.1,4.129445823922708
2022-12-31 16:09:00+00:00,281.3,334.6,4.238281643623679
2022-12-31 16:10:00+00:00,279.6,334.3,4.1821923582139675
2022-12-31 16:11:00+00:00,277.7,333.4,4.000195113712266
2022-12-31 16:12:00+00:00,275.8,333.3,3.9870909955988054
2022-12-31 16:13:00+00:00,273.5,334.0,4.144639912065429
2022-12-31 16:14:00+00:00,272.0,334.8,4.319613904562232
2022-12-31 16:15:00+00:00,270.7,337.3,4.850098358086257
2022-12-31 16:16:00+00:00,269.5,339.4,5.2938202909905385
2022-12-31 16:17:00+00:00,268.8,340.1,5.442505746820245
2022-12-31 16:18:00+00:00,267.8,339.8,5.384226102002856
2022-12-31 16:19:00+00:00,266.9,340.1,5.450412309058834
2022-12-31 16:20:00+00:00,266.6,340.7,5.576410302288593
2022-12-31 16:21:00+00:00,265.7,341.5,5.746216274715778
2022-12-31 16:22:00+00:00,265.0,340.2,5.479119954286148
2022-12-31 16:23:00+00:00,264.9,339.4,5.312992011838048
2022-12-31 16:24:00+00:00,264.8,339.0,5.230024972997512
2022-12-31 16:25:00+00:00,265.0,337.5,4.915829571200447
2022-12-31 16:26:00+00:00,265.6,336.0,4.598885677289104
2022-12-31 16:27:00+00:00,266.6,336.3,4.657660872307133
2022-12-31 16:28:00+00:00,267.7,337.0,4.799826484454968
2022-12-31 16:29:00+00:00,269.5,337.1,4.813234984580674
2022-12-31 16:30:00+00:00,271.4,337.7,4.93089512863753
2022-12-31 16:31:00+00:00,273.4,338.4,5.0688821092952026
2022-12-31 16:32:00+00:00,275.1,338.0,4.978168340757577
2022-12-31 16:33:00+00:00,276.7,337.8,4.929639759038821
2022-12-31 16:34:00+00:00,278.4,338.7,5.110655839269214
2022-12-31 16:35:00+00:00,279.2,340.2,5.420030788489896
2022-12-31 16:36:00+00:00,280.2,341.0,5.5822278632627444
2022-12-31 16:37:00+00:00,281.7,340.6,5.492846561511158
2022-12-31 16:38:00+00:00,282.6,339.1,5.176620011431908
2022-12-31 16:39:00+00:00,283.2,337.7,4.881504435061174
2022-12-31 16:40:00+00:00,283.3,337.9,4.922944167353933
2022-12-31 16:41:00+00:00,283.3,337.8,4.9020173253992425
2022-12-31 16:42:00+00:00,282.2,337.4,4.82287114563502
2022-12-31 16:43:00+00:00,280.7,336.3,4.598465720236561
2022-12-31 16:44:00+00:00,279.0,335.5,4.437481898332919
2022-12-31 16:45:00+00:00,276.6,334.9,4.321298790927187
2022-12-31 16:46:00+00:00,274.3,334.8,4.3099252122659095
2022-12-31 16:47:00+00:00,271.5,334.7,4.300656817633126
2022-12-31 16:48:00+00:00,268.8,335.1,4.396245180683138
2022-12-31 16:49:00+00:00,265.9,334.7,4.3242472682121615
2022-12-31 16:50:00+00:00,263.1,334.1,4.209608666355905
2022-12-31 16:51:00+00:00,260.3,333.7,4.137043180207115
2022-12-31 16:52:00+00:00,257.6,333.2,4.042876287706122
2022-12-31 16:53:00+00:00,255.1,334.2,4.264416905184476
2022-12-31 16:54:00+00:00,252.7,334.1,4.253457856122338
2022-12-31 16:55:00+00:00,250.6,334.0,4.241232768917769
2022-12-31 16:56:00+00:00,248.8,335.5,4.5644428708847045
2022-12-31 16:57:00+00:00,247.1,337.8,5.053421059041625
2022-12-31 16:58:00+00:00,245.7,339.5,5.4137867790063865
2022-12-31 16:59:00+00:00,244.7,343.4,6.2261377229639265
2022-12-31 17:00:00+00:00,243.9,345.0,6.5589721840399875
2022-12-31 17:01:00+00:00,243.6,348.4,7.25661296547861
2022-12-31 17:02:00+00:00,242.9,349.6,7.504018877865008
2022-12-31 17:03:00+00:00,242.4,349.9,7.5670902639663495
2022-12-31 17:04:00+00:00,242.2,351.0,7.791361187019561
2022-12-31 17:05:00+00:00,241.9,349.7,7.528438651945862
2022-12-31 17:06:00+00:00,241.8,348.5,7.284361532642265
2022-12-31 17:07:00+00:00,241.8,349.2,7.427054896331526
2022-12-31 17:08:00+00:00,241.5,350.0,7.591086914867162
2022-12-31 17:09:00+00:00,241.8,349.6,7.508496313644457
2022-12-31 17:10:00+00:00,242.0,350.3,7.650035604651691
2022-12-31 17:11:00+00:00,242.3,351.1,7.811243357839658
2022-12-31 17:12:00+00:00,241.8,352.0,7.995662265127521
2022-12-31 17:13:00+00:00,241.9,351.3,7.853428270196218
2022-12-31 17:14:00+00:00,242.0,351.1,7.812460496490701
2022-12-31 17:15:00+00:00,241.5,351.6,7.915859516632281
2022-12-31 17:16:00+00:00,241.7,351.6,7.915048987822672
2022-12-31 17:17:00+00:00,241.3,352.2,8.038168977479756
2022-12-31 17:18:00+00:00,241.1,352.1,8.018739729612435
2022-12-31 17:19:00+00:00,240.7,352.1,8.020358987445377
2022-12-31 17:20:00+00:00,240.6,351.9,7.980274131090425
2022-12-31 17:21:00+00:00,240.6,351.1,7.818140267722981
2022-12-31 17:22:00+00:00,240.5,351.5,7.899647607958002
2022-12-31 17:23:00+00:00,240.9,351.8,7.958807512777923
2023-01-01 15:23:00+00:00,353.2,358.6,8.876662526785253
2023-01-01 15:24:00+00:00,353.5,359.1,8.975690658264398
2023-01-01 15:25:00+00:00,353.6,359.3,9.015352837952832
2023-01-01 15:26:00+00:00,353.6,360.0,9.155438746527693
2023-01-01 15:27:00+00:00,353.7,360.2,9.195025235173034
2023-01-01 15:28:00+00:00,353.4,359.9,9.136239301459227
2023-01-01 15:29:00+00:00,353.6,359.8,9.115435480885537
2023-01-01 15:30:00+00:00,353.3,359.9,9.136639329856962
2023-01-01 15:31:00+00:00,353.5,360.1,9.17583386570692
2023-01-01 15:32:00+00:00,354.0,360.2,9.193825889227412
2023-01-01 15:33:00+00:00,353.8,360.3,9.214612389140598
2023-01-01 15:34:00+00:00,353.8,360.4,9.234595080019517
2023-01-01 15:35:00+00:00,353.7,360.3,9.215012084536227
2023-01-01 15:36:00+00:00,353.5,360.6,9.27574605793103
2023-01-01 15:37:00+00:00,353.5,361.1,9.375552326400282
2023-01-01 15:38:00+00:00,352.9,361.5,9.457713276315985
2023-01-01 15:39:00+00:00,353.3,361.7,9.49597740847463
2023-01-01 15:40:00+00:00,352.8,362.0,9.557725256589833
2023-01-01 15:41:00+00:00,353.1,362.1,9.576440805681557
2023-01-01 15:42:00+00:00,353.0,362.1,9.57683896847476
2023-01-01 15:43:00+00:00,352.6,362.1,9.578431602826015
2023-01-01 15:44:00+00:00,351.8,362.2,9.601521777005985
2023-01-01 15:45:00+00:00,353.6,362.5,9.654050751997204
2023-01-01 15:46:00+00:00,354.3,362.6,9.67115614456634
2023-01-01 15:47:00+00:00,353.8,362.8,9.712912088977816
2023-01-01 15:48:00+00:00,354.5,362.9,9.730006806604479
2023-01-01 15:49:00+00:00,354.5,362.7,9.690246871007389
2023-01-01 15:50:00+00:00,355.0,363.1,9.76776322288805
2023-01-01 15:51:00+00:00,354.9,363.4,9.827744962751296
2023-01-01 15:52:00+00:00,354.5,364.2,9.988038641759431
2023-01-01 15:53:00+00:00,354.5,364.0,9.94838734068486
2023-01-01 15:54:00+00:00,354.8,363.8,9.907529074935155
2023-01-01 15:55:00+00:00,355.0,364.4,10.025691954000138
2023-01-01 15:56:00+00:00,355.3,364.7,10.083925914718293
2023-01-01 15:57:00+00:00,355.7,364.8,10.10214141021072
2023-01-01 15:58:00+00:00,355.6,365.4,10.221247465550334
2023-01-01 15:59:00+00:00,355.6,365.5,10.241017984895905
2023-01-01 16:00:00+00:00,355.6,365.4,10.221247465550334
2023-01-01 16:01:00+00:00,356.3,365.2,10.178924645449001
2023-01-01 16:02:00+00:00,356.1,365.4,10.219270186005701
2023-01-01 16:03:00+00:00,356.5,365.4,10.217688332568002
2023-01-01 16:04:00+00:00,356.3,365.4,10.218479262598237
2023-01-01 16:05:00+00:00,356.1,365.9,10.31808350041456
2023-01-01 16:06:00+00:00,356.5,367.1,10.553238518909552
2023-01-01 16:07:00+00:00,356.6,367.5,10.631624983742995
2023-01-01 16:08:00+00:00,356.8,367.9,10.709553132721567
2023-01-01 16:09:00+00:00,357.0,368.3,10.787417153510205
2023-01-01 16:10:00+00:00,356.9,368.1,10.748493151443427
2023-01-01 16:11:00+00:00,357.0,368.5,10.826718082815603
2023-01-01 16:12:00+00:00,357.3,369.2,10.962965913961739
2023-01-01 16:13:00+00:00,357.3,368.6,10.84518388420679
2023-01-01 16:14:00+00:00,356.9,369.2,10.964535351734924
2023-01-01 16:15:00+00:00,357.3,369.5,11.021802039295551
2023-01-01 16:16:00+00:00,357.4,368.4,10.805497607746418
2023-01-01 16:17:00+00:00,356.9,368.3,10.78781024359148
2023-01-01 16:18:00+00:00,357.5,367.4,10.608391549901455
2023-01-01 16:19:00+00:00,356.8,367.0,10.532350761151804
2023-01-01 16:20:00+00:00,356.9,367.3,10.591061205572316
2023-01-01 16:21:00+00:00,356.3,367.2,10.573727685151482
2023-01-01 16:22:00+00:00,356.1,367.1,10.554814766231061
2023-01-01 16:23:00+00:00,356.0,367.8,10.693028282199236
2023-01-01 16:24:00+00:00,354.9,368.3,10.795671702391928
2023-01-01 16:25:00+00:00,353.9,369.0,10.937066434887413
2023-01-01 16:26:00+00:00,351.6,369.9,11.122523069880515
2023-01-01 16:27:00+00:00,350.0,370.1,11.16794965682459
2023-01-01 16:28:00+00:00,355.0,370.2,11.16794965682459
2023-01-01 16:29:00+00:00,354.3,370.2,11.170690219853952
2023-01-01 16:30:00+00:00,353.3,369.9,11.115863895326015
2023-01-01 16:31:00+00:00,353.4,370.2,11.17421368444866
2023-01-01 16:32:00+00:00,352.8,370.0,11.137406591647277
2023-01-01 16:33:00+00:00,354.0,370.6,11.250132097190885
2023-01-01 16:34:00+00:00,356.3,370.7,11.260693243556204
2023-01-01 16:35:00+00:00,355.5,372.1,11.537211018137214
2023-01-01 16:36:00+00:00,355.6,373.1,11.731618381579267
2023-01-01 16:37:00+00:00,356.7,372.5,11.610501426380836
2023-01-01 16:38:00+00:00,354.3,372.4,11.600368890488483
2023-01-01 16:39:00+00:00,357.2,373.1,11.725391052605744
2023-01-01 16:40:00+00:00,358.2,372.6,11.624139670731267
2023-01-01 16:41:00+00:00,358.5,373.2,11.73979113116468
2023-01-01 16:42:00+00:00,358.6,373.9,11.875511585289757
2023-01-01 16:43:00+00:00,356.2,375.2,12.137071869057934
2023-01-01 16:44:00+00:00,353.4,375.9,12.28344864045107
2023-01-01 16:45:00+00:00,356.3,375.6,12.214160733119854
2023-01-01 16:46:00+00:00,357.1,375.1,12.114204361872112
2023-01-01 16:47:00+00:00,357.6,374.3,11.957083851787388
2023-01-01 16:48:00+00:00,358.5,373.4,11.77869934025398
2023-01-01 16:49:00+00:00,358.6,372.9,11.681009508363445
2023-01-01 16:50:00+00:00,358.8,372.7,11.641282112637782
2023-01-01 16:51:00+00:00,359.2,372.7,11.63972383674053
2023-01-01 16:52:00+00:00,359.5,372.3,11.56060772366584
2023-01-01 16:53:00+00:00,359.2,372.4,11.581270016750636
2023-01-01 16:54:00+00:00,358.1,373.2,11.741347765627381
2023-01-01 16:55:00+00:00,356.8,374.0,11.901933129320355
2023-01-01 16:56:00+00:00,357.2,375.2,12.133196407398827
2023-01-01 16:57:00+00:00,357.1,375.8,12.24977869805025
2023-01-01 16:58:00+00:00,355.6,375.7,12.236229956952172
2023-01-01 16:59:00+00:00,355.7,374.9,12.080862209871498
2023-01-01 17:00:00+00:00,355.7,374.1,11.925628558606547
2023-01-01 17:01:00+00:00,352.8,373.8,11.878620383619136
2023-01-01 17:02:00+00:00,351.2,375.0,12.11769298114848
2023-01-01 17:03:00+00:00,349.8,375.5,12.21996892003267
2023-01-01 17:04:00+00:00,350.1,375.3,12.180078890987943
2023-01-01 17:05:00+00:00,352.7,376.1,12.324842467583892
2023-01-01 17:06:00+00:00,350.7,376.1,12.332577634473125
2023-01-01 17:07:00+00:00,341.8,377.2,12.579385928091881
2023-01-01 17:08:00+00:00,347.8,378.2,12.748961083265442
2023-01-01 17:09:00+00:00,354.9,376.5,12.393663360469702
2023-01-01 17:10:00+00:00,356.0,374.0,11.90504106328251
2023-01-01 17:11:00+00:00,349.0,373.3,11.79620283538668
2023-01-01 17:12:00+00:00,342.9,372.7,11.703202873559007
2023-01-01 17:13:00+00:00,352.8,372.4,11.606214716277407
2023-01-01 17:14:00+00:00,354.7,371.8,11.481815822303417
2023-01-01 17:15:00+00:00,342.2,371.3,11.433025664698107
2023-01-01 17:16:00+00:00,332.8,371.5,11.508737245510133
2023-01-01 17:17:00+00:00,324.7,371.5,11.540330912175023
2023-01-01 17:18:00+00:00,321.1,371.2,11.49586273525182
2023-01-01 17:19:00+00:00,312.5,369.6,11.216876359201137
2023-01-01 17:20:00+00:00,307.3,368.8,11.080601642275212
2023-01-01 17:21:00+00:00,306.9,368.2,10.964535351734924
2023-01-01 17:22:00+00:00,305.7,368.4,11.008469053764543
2023-01-01 17:23:00+00:00,306.7,369.0,11.122131366684528
2023-01-02 15:23:00+00:00,355.3,361.3,9.408265757362358
2023-01-02 15:24:00+00:00,355.1,361.3,9.409063503990296
2023-01-02 15:25:00+00:00,355.0,361.3,9.409462374770442
2023-01-02 15:26:00+00:00,355.2,361.2,9.388718853967134
2023-01-02 15:27:00+00:00,355.0,361.4,9.429403760432194
2023-01-02 15:28:00+00:00,354.8,361.8,9.50992400840994
2023-01-02 15:29:00+00:00,354.8,361.9,9.529844142208958
2023-01-02 15:30:00+00:00,355.1,362.3,9.608288514797323
2023-01-02 15:31:00+00:00,355.2,361.9,9.528250686473768
2023-01-02 15:32:00+00:00,355.0,361.9,9.529047417709705
2023-01-02 15:33:00+00:00,355.0,361.9,9.529047417709705
2023-01-02 15:34:00+00:00,355.1,361.8,9.508728666447212
2023-01-02 15:35:00+00:00,355.2,361.4,9.428606186059824
2023-01-02 15:36:00+00:00,354.8,361.2,9.390314671627493
2023-01-02 15:37:00+00:00,354.7,361.5,9.4505370209597
2023-01-02 15:38:00+00:00,354.7,361.4,9.430600109328225
2023-01-02 15:39:00+00:00,354.8,361.6,9.470071101423684
2023-01-02 15:40:00+00:00,354.8,361.9,9.529844142208958
2023-01-02 15:41:00+00:00,354.9,361.9,9.529445780801439
2023-01-02 15:42:00+00:00,355.3,362.3,9.60749245321307
2023-01-02 15:43:00+00:00,355.1,362.4,9.628187869610201
2023-01-02 15:44:00+00:00,355.0,362.1,9.568875392973098
2023-01-02 15:45:00+00:00,355.0,362.1,9.568875392973098
2023-01-02 15:46:00+00:00,354.8,362.0,9.549760065649195
2023-01-02 15:47:00+00:00,354.9,362.2,9.589181180783271
2023-01-02 15:48:00+00:00,354.7,362.0,9.550158341186545
2023-01-02 15:49:00+00:00,354.9,361.9,9.529445780801439
2023-01-02 15:50:00+00:00,355.3,362.3,9.60749245321307
2023-01-02 15:51:00+00:00,355.1,362.7,9.687860741600844
2023-01-02 15:52:00+00:00,355.2,362.5,9.647685162357334
2023-01-02 15:53:00+00:00,355.4,362.5,9.646889433427475
2023-01-02 15:54:00+00:00,355.1,362.2,9.5883849577952
2023-01-02 15:55:00+00:00,355.0,362.7,9.68825843402908
2023-01-02 15:56:00+00:00,355.0,362.5,9.648480884570233
2023-01-02 15:57:00+00:00,355.1,362.8,9.707743308336205
2023-01-02 15:58:00+00:00,355.0,362.7,9.68825843402908
2023-01-02 15:59:00+00:00,355.2,362.7,9.687463047495044
2023-01-02 16:00:00+00:00,355.3,363.3,9.80629892053554
2023-01-02 16:01:00+00:00,355.3,363.2,9.786437125182658
2023-01-02 16:02:00+00:00,355.3,363.8,9.905545213632195
2023-01-02 16:03:00+00:00,355.5,363.9,9.924588560487166
2023-01-02 16:04:00+00:00,355.3,364.4,10.024503131686117
2023-01-02 16:05:00+00:00,355.3,364.2,9.984867150667924
2023-01-02 16:06:00+00:00,355.4,364.0,9.944817906270089
2023-01-02 16:07:00+00:00,355.5,363.8,9.904751657431234
2023-01-02 16:08:00+00:00,355.4,363.5,9.845612940615979
2023-01-02 16:09:00+00:00,355.7,363.5,9.844421847383273
2023-01-02 16:10:00+00:00,355.6,363.3,9.805107330757266
2023-01-02 16:11:00+00:00,355.5,363.2,9.785642566361219
2023-01-02 16:12:00+00:00,355.7,363.8,9.90395809455589
2023-01-02 16:13:00+00:00,355.5,363.7,9.884910582898215
2023-01-02 16:14:00+00:00,355.1,364.1,9.965835965678366
2023-01-02 16:15:00+00:00,355.4,364.4,10.024106854254171
2023-01-02 16:16:00+00:00,355.3,364.9,10.123520334815225
2023-01-02 16:17:00+00:00,355.5,365.1,10.162306765048925
2023-01-02 16:18:00+00:00,355.5,365.2,10.18208962450052
2023-01-02 16:19:00+00:00,355.3,365.7,10.281732218152115
2023-01-02 16:20:00+00:00,355.5,366.0,10.340203522705451
2023-01-02 16:21:00+00:00,355.3,366.0,10.340993427742262
2023-01-02 16:22:00+00:00,355.5,366.0,10.340203522705451
2023-01-02 16:23:00+00:00,355.5,365.5,10.241413353079167
2023-01-02 16:24:00+00:00,355.7,365.6,10.26038908017091
2023-01-02 16:25:00+00:00,356.2,365.7,10.278175363313494
2023-01-02 16:26:00+00:00,355.4,365.8,10.301094967943811
2023-01-02 16:27:00+00:00,355.4,365.7,10.281337018671593
2023-01-02 16:28:00+00:00,355.4,365.8,10.301094967943811
2023-01-02 16:29:00+00:00,355.7,366.0,10.339413611065709
2023-01-02 16:30:00+00:00,355.7,365.7,10.280151410311248
2023-01-02 16:31:00+00:00,356.0,365.6,10.259203208890483
2023-01-02 16:32:00+00:00,355.7,365.8,10.299909607496602
2023-01-02 16:33:00+00:00,356.1,365.7,10.27857057601949
2023-01-02 16:34:00+00:00,355.9,365.5,10.239831870417333
2023-01-02 16:35:00+00:00,355.8,366.2,10.378506313690252
2023-01-02 16:36:00+00:00,355.9,366.2,10.378111518741832
2023-01-02 16:37:00+00:00,355.8,367.0,10.536292200677167
2023-01-02 16:38:00+00:00,356.0,366.8,10.496081806881591
2023-01-02 16:39:00+00:00,355.8,367.4,10.615086514423467
2023-01-02 16:40:00+00:00,355.9,368.0,10.732761739751425
2023-01-02 16:41:00+00:00,355.9,367.6,10.65406542530934
2023-01-02 16:42:00+00:00,355.8,367.1,10.555996934481016
2023-01-02 16:43:00+00:00,356.3,367.1,10.554026645854435
2023-01-02 16:44:00+00:00,356.0,367.1,10.555208823956377
2023-01-02 16:45:00+00:00,355.8,367.0,10.536292200677167
2023-01-02 16:46:00+00:00,356.2,366.4,10.416398952562702
2023-01-02 16:47:00+00:00,356.6,366.3,10.395086212519516
2023-01-02 16:48:00+00:00,356.4,366.0,10.33664886832662
2023-01-02 16:49:00+00:00,356.6,366.2,10.375347907924834
2023-01-02 16:50:00+00:00,356.5,365.7,10.27698971527576
2023-01-02 16:51:00+00:00,356.3,365.4,10.218479262598237
2023-01-02 16:52:00+00:00,356.3,365.5,10.238250361278233
2023-01-02 16:53:00+00:00,356.2,365.6,10.258412619766716
2023-01-02 16:54:00+00:00,356.5,365.7,10.27698971527576
2023-01-02 16:55:00+00:00,356.6,366.0,10.335858926972094
2023-01-02 16:56:00+00:00,356.2,366.0,10.337438803077646
2023-01-02 16:57:00+00:00,356.4,365.4,10.218083798410987
2023-01-02 16:58:00+00:00,356.2,365.3,10.199099569999191
2023-01-02 16:59:00+00:00,356.6,365.4,10.217292865069282
2023-01-02 17:00:00+00:00,356.7,365.7,10.276199274984094
2023-01-02 17:01:00+00:00,356.6,365.6,10.256831421670142
2023-01-02 17:02:00+00:00,356.6,365.8,10.296353436925017
2023-01-02 17:03:00+00:00,356.4,365.6,10.25762202402666
2023-01-02 17:04:00+00:00,356.5,365.9,10.316503300659747
2023-01-02 17:05:00+00:00,356.4,365.9,10.316898353075942
2023-01-02 17:06:00+00:00,356.2,365.9,10.317688452953348
2023-01-02 17:07:00+00:00,356.5,365.7,10.27698971527576
2023-01-02 17:08:00+00:00,356.7,366.0,10.335463953818476
2023-01-02 17:09:00+00:00,356.7,365.8,10.295958298599146
2023-01-02 17:10:00+00:00,356.6,365.7,10.276594495956601
2023-01-02 17:11:00+00:00,356.6,366.0,10.335858926972094
2023-01-02 17:12:00+00:00,356.4,366.4,10.415609677512691
2023-01-02 17:13:00+00:00,356.3,366.6,10.45545983280715
2023-01-02 17:14:00+00:00,356.6,366.6,10.454276406877966
2023-01-02 17:15:00+00:00,356.5,366.4,10.415215037516248
2023-01-02 17:16:00+00:00,356.4,366.2,10.376137519261647
2023-01-02 17:17:00+00:00,356.5,365.9,10.316503300659747
2023-01-02 17:18:00+00:00,356.4,365.3,10.198308477669684
2023-01-02 17:19:00+00:00,356.3,365.1,10.159141122932965
2023-01-02 17:20:00+00:00,356.4,365.1,10.158745410207075
2023-01-02 17:21:00+00:00,356.5,365.5,10.237459596779388
2023-01-02 17:22:00+00:00,356.6,365.5,10.237064212047585
2023-01-02 17:23:00+00:00,356.8,365.2,10.17694647967943
2023-01-03 15:23:00+00:00,338.1,385.8,14.237850627231978
2023-01-03 15:24:00+00:00,338.4,386.0,14.274616429944103
2023-01-03 15:25:00+00:00,338.4,386.1,14.29356236535358
2023-01-03 15:26:00+00:00,338.3,386.1,14.293941245851443
2023-01-03 15:27:00+00:00,338.5,386.3,14.331064269024921
2023-01-03 15:28:00+00:00,339.0,386.5,14.367037150621115
2023-01-03 15:29:00+00:00,339.0,386.8,14.423808961451243
2023-01-03 15:30:00+00:00,340.0,386.9,14.43894243388678
2023-01-03 15:31:00+00:00,340.6,387.4,14.531204921271353
2023-01-03 15:32:00+00:00,341.0,387.7,14.586368742742195
2023-01-03 15:33:00+00:00,342.0,387.6,14.563702519497895
2023-01-03 15:34:00+00:00,341.7,387.7,14.583724626032676
2023-01-03 15:35:00+00:00,341.4,387.7,14.584857827833957
2023-01-03 15:36:00+00:00,340.9,387.9,14.624511458636789
2023-01-03 15:37:00+00:00,341.4,388.0,14.641500854997446
2023-01-03 15:38:00+00:00,340.9,388.1,14.662261587540172
2023-01-03 15:39:00+00:00,341.0,388.1,14.661884159773138
2023-01-03 15:40:00+00:00,341.0,388.3,14.699619588749272
2023-01-03 15:41:00+00:00,341.8,388.3,14.696601300534326
2023-01-03 15:42:00+00:00,342.7,388.5,14.730928727880212
2023-01-03 15:43:00+00:00,344.6,388.7,14.761473584049327
2023-01-03 15:44:00+00:00,356.2,389.1,14.793139466175433
2023-01-03 15:45:00+00:00,367.2,389.4,14.80821478648204
2023-01-03 15:46:00+00:00,373.9,389.7,14.83948852462413
2023-01-03 15:47:00+00:00,377.9,389.8,14.843255757249949
2023-01-03 15:48:00+00:00,381.6,390.0,14.866985923958339
2023-01-03 15:49:00+00:00,382.3,390.2,14.902005453523486
2023-01-03 15:50:00+00:00,381.2,390.4,14.943786243875309
2023-01-03 15:51:00+00:00,382.9,390.6,14.975015861879058
2023-01-03 15:52:00+00:00,382.1,391.0,15.05323345740203
2023-01-03 15:53:00+00:00,385.4,391.3,15.097202883710054
2023-01-03 15:54:00+00:00,386.2,391.6,15.150540471114255
2023-01-03 15:55:00+00:00,386.3,391.9,15.206475566115614
2023-01-03 15:56:00+00:00,387.4,392.0,15.22111092198952
2023-01-03 15:57:00+00:00,387.6,392.2,15.25787711294555
2023-01-03 15:58:00+00:00,387.6,392.5,15.31412467818376
2023-01-03 15:59:00+00:00,387.5,392.9,15.389444868234932
2023-01-03 16:00:00+00:00,388.3,393.2,15.442620613369172
2023-01-03 16:01:00+00:00,389.0,393.2,15.439999962542629
2023-01-03 16:02:00+00:00,389.4,393.5,15.494644473381186
2023-01-03 16:03:00+00:00,390.3,393.4,15.472565839442439
2023-01-03 16:04:00+00:00,389.2,393.5,15.495392812872751
2023-01-03 16:05:00+00:00,389.8,393.6,15.511854809320482
2023-01-03 16:06:00+00:00,391.0,393.4,15.469946004240967
2023-01-03 16:07:00+00:00,391.0,393.4,15.469946004240967
2023-01-03 16:08:00+00:00,390.8,393.6,15.508113693798805
2023-01-03 16:09:00+00:00,390.9,393.8,15.545144331142353
2023-01-03 16:10:00+00:00,390.9,394.0,15.58253455465649
2023-01-03 16:11:00+00:00,391.1,393.9,15.563093451383907
2023-01-03 16:12:00+00:00,391.1,394.1,15.600476703553625
2023-01-03 16:13:00+00:00,391.2,394.3,15.63747182624303
2023-01-03 16:14:00+00:00,391.4,394.3,15.63672459072859
2023-01-03 16:15:00+00:00,391.6,394.4,15.65465664239008
2023-01-03 16:16:00+00:00,391.3,394.1,15.599729180790234
2023-01-03 16:17:00+00:00,391.0,394.5,15.675573148530646
2023-01-03 16:18:00+00:00,391.4,394.3,15.63672459072859
2023-01-03 16:19:00+00:00,391.2,394.3,15.63747182624303
2023-01-03 16:20:00+00:00,392.0,394.2,15.615799640953469
2023-01-03 16:21:00+00:00,391.4,394.0,15.580665388445198
