TIMESTAMP,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2019-12-19 10:30:00,333.37,365.24,10.277496
2019-12-20 10:30:00,360.38,363.25,9.776184
2019-12-21 10:30:00,340.84,356.58,8.520416
2019-12-22 10:30:00,357.75,362.29,9.595764
2019-12-23 10:30:00,350.94,358.14,8.7934265
2019-12-24 10:30:00,355.83,359.21,8.988403
2019-12-25 10:30:00,352.01,351.29,7.4038086
2019-12-26 10:30:00,325.62,344.75,6.170746
2019-12-27 10:30:00,350.96,348.79,6.897339
2019-12-28 10:30:00,292.34,323.61,1.8442688
2019-12-29 10:30:00,313.15,321.8,1.3613281
2019-12-30 10:30:00,300.4,332.3,3.671173
2019-12-31 10:30:00,346.58,339.55,5.003357
2020-01-01 10:30:00,284.89,322.51,1.6382751
2020-01-02 10:30:00,290.89,321.82,1.4624634
2020-01-03 10:30:00,353.73,358.78,8.910645
2020-01-04 10:30:00,336.78,343.63,5.893036
2020-01-05 10:30:00,351.82,355.88,8.335114
2020-01-06 10:30:00,297.65,340.82,5.4722595
2020-01-07 10:30:00,357.17,362.54,9.647797
2020-01-08 10:30:00,377.19,374.42,11.904297
2020-01-09 10:30:00,381.75,380.72,13.102753
2020-01-10 10:30:00,361.03,360.04,9.133728
2020-01-11 10:30:00,318.73,345.13,6.277588
2020-01-12 10:30:00,318.79,346.76,6.6128845
2020-01-13 10:30:00,346.13,352.77,7.7287292
2020-01-14 10:30:00,367.1,367.0,10.49176
2020-01-15 10:30:00,341.01,364.22,10.045471
2020-01-16 10:30:00,321.02,360.45,9.375488
2020-01-17 10:30:00,355.56,364.29,10.001678
2020-01-18 10:30:00,331.1,343.4,5.868927
2020-01-19 10:30:00,330.91,337.06,4.54718
2020-01-20 10:30:00,340.17,344.42,6.04245
2020-01-21 10:30:00,290.09,333.23,3.9118652
2020-01-22 10:30:00,324.43,323.45,1.6706238
2020-01-23 10:30:00,327.81,328.79,2.806427
2020-01-24 10:30:00,324.48,330.11,3.1028137
2020-01-25 10:30:00,326.0,327.71,2.582672
2020-01-26 10:30:00,316.31,354.13,8.125122
2020-01-27 10:30:00,354.63,359.86,9.123322
2020-01-28 10:30:00,329.15,343.5,5.897705
2020-01-29 10:30:00,323.83,343.45,5.9093933
2020-01-30 10:30:00,325.69,359.72,9.21106
2020-01-31 10:30:00,354.23,382.54,13.556366
2020-02-01 10:30:00,372.07,371.49,11.353455
2020-02-02 10:30:00,360.67,356.2,8.363953
2020-02-03 10:30:00,356.81,370.63,11.245026
2020-02-04 10:30:00,311.98,334.15,4.0138245
2020-02-05 10:30:00,311.19,353.52,8.02243
2020-02-06 10:30:00,327.64,354.3,8.113678
2020-02-07 10:30:00,294.58,332.7,3.7806396
2020-02-08 10:30:00,357.64,359.53,9.045227
2020-02-09 10:30:00,337.95,363.84,9.9823
2020-02-10 10:30:00,334.82,355.34,8.294739
2020-02-11 10:30:00,321.69,346.7,6.588623
2020-02-12 10:30:00,317.05,347.94,6.862152
2020-02-13 10:30:00,343.27,343.51,5.841278
2020-02-14 10:30:00,346.52,352.33,7.6377563
2020-02-15 10:30:00,335.43,370.75,11.352051
2020-02-16 10:30:00,366.77,388.65,14.6684265
2020-02-17 10:30:00,317.72,352.93,7.876465
2020-02-18 10:30:00,344.17,356.94,8.579468
2020-02-19 10:30:00,337.67,348.86,6.966095
2020-02-20 10:30:00,357.34,362.25,9.5894165
2020-02-21 10:30:00,322.11,360.34,9.349182
2020-02-22 10:30:00,356.6,363.64,9.868652
2020-02-23 10:30:00,372.65,373.71,11.783966
2020-02-24 10:30:00,345.45,344.75,6.0888367
2020-02-25 10:30:00,346.15,360.2,9.22522
2020-02-26 10:30:00,322.92,341.21,5.448242
2020-02-27 10:30:00,329.81,337.67,4.6798706
2020-02-28 10:30:00,319.09,352.65,7.8141174
2020-02-29 10:30:00,347.1,369.48,11.057892
2020-03-01 10:30:00,318.31,362.64,9.822144
2020-03-02 10:30:00,337.22,354.79,8.173981
2020-03-03 10:30:00,330.84,355.54,8.351166
2020-03-04 10:30:00,322.2,363.62,10.001129
2020-03-05 10:30:00,347.9,352.45,7.656555
2020-03-06 10:30:00,346.35,343.75,5.878235
2020-03-07 10:30:00,325.18,364.48,10.159607
